system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text
ckpt:runs/vaani_full_r3_dflr/best.pt,0000,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24360601,16.81851577758789,16.741044998168945,0.9867798024646515,2.5251379013061523,3.1943372129423553,4.134108425725536,2.8338734653973128,nan,वेरे चाचा क्रिकेट के शोक्किया खिलाडी हैं
ckpt:runs/vaani_full_r3_dflr/best.pt,0001,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_24359451,12.740200996398926,12.506195068359375,0.9379062396957374,2.23455548286438,3.027757224613254,3.9672183407120682,2.699073957266214,nan,रेना को एक अज़त्काचिन ने चुपर किंज ने नहीं की आरी टेन.
ckpt:runs/vaani_full_r3_dflr/best.pt,0002,changing_-10,changing,-10.0,False,False,,,ls:2007-149877-0004,6.883609294891357,5.9864501953125,0.808489227865597,1.2183761596679688,3.0472530105506888,3.76435294294215,2.7071758020511276,nan,"fine clothes, good eating, in particular, a company and a point of shift of successful bed."
ckpt:runs/vaani_full_r3_dflr/best.pt,0003,changing_-10,changing,-10.0,True,False,,,ls:2007-132570-0019,9.953768730163574,9.495253562927246,0.9106050576934992,1.6107182502746582,3.312180635338171,3.6037416189593503,2.862733351957276,nan,and nothing to be seen but the old castle walls. So they helped one another up again as fast as they could.
ckpt:runs/vaani_full_r3_dflr/best.pt,0004,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0075,10.29037094116211,9.88723373413086,0.9069752586413823,1.4882686138153076,3.5263242796610226,4.153200865033994,3.2489668820176454,nan,a session of Cromwell to Supreme Power in December 1653 with the title of Lord Protector.
ckpt:runs/vaani_full_r3_dflr/best.pt,0005,changing_-10,changing,-10.0,True,False,,,ls:1081-128618-0002,7.1347455978393555,6.406891345977783,0.6788560072720377,1.9861876964569092,3.463576550880209,4.114512972681435,3.176371117829832,nan,Boiled perch with oyster sauce. Prepare and clean the fish and
ckpt:runs/vaani_full_r3_dflr/best.pt,0006,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_30625449,6.467123985290527,5.405280590057373,0.8068380675033386,1.4143013954162598,2.901155745930568,4.062895093998037,2.5839173513339615,nan,अपने किटारी आपन लख्च्वुए भूनी योर्ट्खा भी किया बचाओ.
ckpt:runs/vaani_full_r3_dflr/best.pt,0007,changing_-10,changing,-10.0,False,False,,,cvhi:common_voice_hi_35081300,10.723779678344727,10.433448791503906,0.8153268056311845,1.4241501092910767,2.5357602071949854,3.8767340386873546,2.122362063657037,nan,
ckpt:runs/vaani_full_r3_dflr/best.pt,0008,changing_-10,changing,-10.0,False,False,,,ls:1081-125237-0034,4.977533340454102,3.3226137161254883,0.7918921261058197,1.2225897312164307,3.416956280970707,3.8408149606218824,3.0575931018265803,nan,were on the enemies. The duck fleets covered the seas and the welfare
ckpt:runs/vaani_full_r3_dflr/best.pt,0009,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_27761653,5.302670478820801,3.855471134185791,0.7355980696410318,1.4563342332839966,2.0887847570482676,3.547697524569944,1.7804413918862114,nan,अदिन लेंगे लेंगे लेंगे लेंगे लेंगे लेंगे लेंगे लेंगे विक्टन्सी परे अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अपलाई अ�
ckpt:runs/vaani_full_r3_dflr/best.pt,0010,changing_-10,changing,-10.0,False,True,,,cvhi:common_voice_hi_26131771,-12.000635147094727,-11.390432357788086,0.8851686118153625,2.7002484798431396,2.3872578164753913,3.427510020698461,2.1143788223389826,nan,तने वाद आईंस्टीन
